om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
622229,2023,02,16,2023-02-16,15:52:00,3,MS,28,0,1,0,0,25000,0,34.0608,-88.4525,34.0741,-88.4289,1.6300,100,1,1,1,95,0,0,0,0
622230,2023,02,16,2023-02-16,15:57:00,3,TN,47,0,0,0,0,25000,0,35.3400,-87.2900,35.3689,-87.2402,3.4400,200,1,1,1,99,0,0,0,0
622231,2023,02,16,2023-02-16,16:38:00,3,TN,47,0,1,0,0,50000,0,35.5158,-86.7595,35.5249,-86.7371,1.4100,100,1,1,1,117,0,0,0,0
622232,2023,02,17,2023-02-17,03:31:00,3,GA,13,0,1,0,0,0,0,33.0252,-85.0644,33.0445,-84.9681,5.7400,200,1,1,1,285,0,0,0,0
622233,2023,02,21,2023-02-21,14:35:00,3,NJ,34,0,2,0,0,0,0,40.2785,-74.7028,40.2701,-74.5931,5.8000,200,1,1,1,21,0,0,0,0
622234,2023,02,23,2023-02-23,13:30:00,3,CA,06,0,0,0,0,0,0,33.9100,-117.9800,33.9090,-117.9799,0.0700,15,1,1,1,37,0,0,0,0
622235,2023,02,26,2023-02-26,16:42:00,3,KS,20,0,0,0,0,0,0,37.0300,-100.9300,37.0300,-100.9300,3.8900,10,1,1,1,175,0,0,0,0
622236,2023,02,26,2023-02-26,18:29:00,3,TX,48,0,0,0,0,0,0,35.2457,-100.3964,35.2482,-100.3949,0.1900,25,1,1,1,483,0,0,0,0
622237,2023,02,26,2023-02-26,18:41:00,3,TX,48,0,1,0,0,0,0,35.3868,-100.1214,35.4018,-100.0935,1.8800,50,1,1,1,483,0,0,0,0
622238,2023,02,26,2023-02-26,19:08:00,3,OK,40,0,-9,0,0,0,0,34.8100,-99.9540,34.8650,-99.8410,7.5000,200,1,1,1,57,0,0,0,0
622239,2023,02,26,2023-02-26,19:13:00,3,OK,40,0,1,0,0,75000,0,35.1500,-99.9180,35.1880,-99.8380,6.0000,100,1,1,1,9,0,0,0,0
622240,2023,02,26,2023-02-26,19:13:00,3,OK,40,0,2,3,1,250000,0,35.6090,-99.7000,35.6710,-99.6120,7.0000,500,1,1,1,129,0,0,0,0
622241,2023,02,26,2023-02-26,19:23:00,3,OK,40,0,1,0,0,50000,0,34.9370,-99.6820,34.9950,-99.5060,11.0000,75,1,1,1,55,0,0,0,0
622242,2023,02,26,2023-02-26,19:45:00,3,OK,40,0,1,0,0,100000,0,34.9870,-99.2020,35.0760,-99.1260,7.5000,600,1,1,1,75,0,0,0,0
622243,2023,02,26,2023-02-26,20:31:00,3,OK,40,0,0,0,0,10000,0,36.9400,-98.3060,36.9410,-98.3040,0.2000,50,1,1,1,3,0,0,0,0
622244,2023,02,26,2023-02-26,20:32:00,3,OK,40,0,0,0,0,30000,0,35.1630,-98.2840,35.2060,-98.2230,5.1000,75,1,1,1,15,0,0,0,0
622245,2023,02,26,2023-02-26,20:52:00,3,OK,40,0,0,0,0,10000,0,35.2760,-98.0130,35.2780,-98.0110,0.2500,75,1,1,1,51,0,0,0,0
622246,2023,02,26,2023-02-26,20:57:00,3,OK,40,0,1,0,0,255000,0,35.2840,-97.8670,35.4230,-97.7930,10.7000,200,1,1,1,51,17,0,0,0
622247,2023,02,26,2023-02-26,21:12:00,3,OK,40,0,1,0,0,100000,0,35.4240,-97.6600,35.4940,-97.6140,5.5000,500,1,1,1,109,0,0,0,0
622248,2023,02,26,2023-02-26,21:15:00,3,OK,40,0,2,12,0,50200000,0,35.1230,-97.5500,35.3430,-97.1770,26.1200,900,1,1,1,87,27,0,0,0
622249,2023,02,26,2023-02-26,21:42:00,3,OK,40,0,1,0,0,105000,0,35.3760,-97.1460,35.4110,-97.0540,6.0000,440,1,1,1,27,125,0,0,0
622250,2023,02,26,2023-02-26,21:45:00,3,OK,40,0,2,0,0,255000,0,35.3900,-96.9220,35.3900,-96.9220,6.1000,200,1,1,1,125,81,0,0,0
622251,2023,02,27,2023-02-27,01:02:00,3,MO,29,0,1,0,0,550000,0,36.8000,-94.4200,36.8105,-94.4165,0.7500,200,1,1,1,145,0,0,0,0
622252,2023,02,27,2023-02-27,01:25:00,3,MO,29,0,0,0,0,50000,0,37.3720,-94.0450,37.3770,-94.0408,0.4100,200,1,1,1,57,0,0,0,0
622253,2023,02,27,2023-02-27,01:47:00,3,MO,29,0,0,0,0,0,0,37.5600,-93.6900,37.5730,-93.6730,1.2900,100,1,1,1,57,0,0,0,0
622254,2023,02,27,2023-02-27,08:43:00,3,IL,17,0,0,0,0,0,0,40.0975,-88.3564,40.1120,-88.3460,1.1400,30,1,1,1,19,0,0,0,0
622255,2023,02,27,2023-02-27,08:55:00,3,IL,17,0,-9,0,0,0,0,40.1694,-88.2649,40.1825,-88.2415,1.5300,25,1,1,1,19,0,0,0,0
622256,2023,02,27,2023-02-27,09:15:00,3,IL,17,0,-9,0,0,0,0,40.4400,-88.0000,40.4576,-87.9793,1.6000,50,1,1,1,53,0,0,0,0
622257,2023,02,27,2023-02-27,09:41:00,3,IL,17,0,0,0,0,0,0,41.5501,-88.2636,41.5767,-88.2402,2.2000,100,1,1,1,93,197,0,0,0
622258,2023,02,27,2023-02-27,09:52:00,3,IL,17,0,0,0,0,0,0,41.7839,-88.1619,41.8038,-88.1539,1.4000,30,1,1,1,43,0,0,0,0
622259,2023,02,27,2023-02-27,12:28:00,3,IN,18,0,1,0,0,200000,0,39.8656,-85.9115,39.9050,-85.8280,5.2400,50,1,1,1,59,0,0,0,0
622260,2023,02,27,2023-02-27,12:37:00,3,IN,18,0,1,0,0,50000,0,39.9423,-85.7692,39.9441,-85.7642,0.2900,50,1,1,1,59,0,0,0,0
622261,2023,02,27,2023-02-27,13:37:00,3,OH,39,0,1,0,0,500000,0,39.5381,-84.5036,39.5632,-84.4325,4.1700,150,1,1,1,17,0,0,0,0
622262,2023,02,27,2023-02-27,14:00:00,3,OH,39,0,0,0,0,30000,0,40.9171,-84.7159,40.9190,-84.7048,0.5900,75,1,1,1,161,0,0,0,0
622263,2023,02,27,2023-02-27,14:19:00,3,OH,39,0,1,0,0,250000,0,40.0091,-84.0040,40.0294,-83.9694,2.3100,300,1,1,1,23,0,0,0,0
622264,2023,02,27,2023-02-27,14:24:00,3,CA,06,0,-9,0,0,0,0,39.9844,-124.0016,39.9844,-124.0016,0.1000,10,1,1,1,45,0,0,0,0
622265,2023,02,27,2023-02-27,15:03:00,3,OH,39,0,0,0,0,150000,0,39.7889,-83.1773,39.8018,-83.1582,1.3500,100,1,1,1,129,0,0,0,0
622266,2023,02,27,2023-02-27,15:41:00,3,OH,39,0,0,0,0,10000,0,39.9491,-82.6492,39.9530,-82.6471,0.2900,90,1,1,1,89,0,0,0,0
622267,2023,03,01,2023-03-01,21:54:00,3,AL,01,0,1,0,0,0,0,34.2608,-88.1254,34.2841,-87.9513,10.1000,500,1,1,1,93,0,0,0,0
622268,2023,03,01,2023-03-01,22:32:00,3,AL,01,0,1,0,0,0,0,34.9504,-86.5074,34.9509,-86.5051,0.1400,25,1,1,1,89,0,0,0,0
622269,2023,03,02,2023-03-02,05:55:00,3,TN,47,0,0,0,0,0,0,35.2880,-84.9925,35.3034,-84.9583,2.2100,100,1,1,1,65,121,0,0,0
622270,2023,03,02,2023-03-02,06:16:00,3,TN,47,0,0,0,0,0,0,35.1014,-85.4777,35.1019,-85.4732,0.2600,100,1,1,1,115,0,0,0,0
622271,2023,03,02,2023-03-02,16:20:00,3,TX,48,0,1,0,0,0,0,32.9816,-95.4209,33.0903,-95.3694,8.1500,75,1,1,1,223,0,0,0,0
622272,2023,03,02,2023-03-02,17:00:00,3,TX,48,0,0,0,0,0,0,33.2837,-95.2662,33.3612,-95.2511,5.4300,100,1,1,1,159,0,0,0,0
622273,2023,03,02,2023-03-02,17:05:00,3,TX,48,0,1,0,0,25000,0,32.7662,-94.4203,32.8124,-94.4094,3.2500,400,1,1,1,315,0,0,0,0
622274,2023,03,02,2023-03-02,17:34:00,3,TX,48,0,1,0,0,25000,0,32.9747,-94.1211,32.9922,-94.1178,1.2200,475,1,1,1,67,0,0,0,0
622275,2023,03,02,2023-03-02,17:35:00,3,LA,22,0,1,2,0,50000000,0,32.3627,-93.7087,32.4314,-93.7024,4.7600,100,1,1,1,17,0,0,0,0
622276,2023,03,02,2023-03-02,17:58:00,3,AR,05,0,1,0,0,25000,0,33.2277,-93.9945,33.2015,-93.9983,1.8200,475,1,1,1,91,0,0,0,0
622277,2023,03,02,2023-03-02,21:05:00,3,OK,40,0,1,0,0,10000,0,34.0342,-94.8123,34.0679,-94.7379,4.8500,390,1,1,1,89,0,0,0,0
622278,2023,03,02,2023-03-02,22:50:00,3,AR,05,0,2,5,0,0,0,34.2542,-93.6426,34.2724,-93.6217,1.8000,300,1,1,1,109,0,0,0,0
622279,2023,03,02,2023-03-02,22:51:00,3,TX,48,0,1,0,0,0,0,31.7226,-94.6396,31.7404,-94.5913,3.0900,1000,1,1,1,347,0,0,0,0
622280,2023,03,03,2023-03-03,00:38:00,3,LA,22,0,0,0,0,10000,0,32.4124,-93.2224,32.4410,-93.1989,2.4000,50,1,1,1,13,0,0,0,0
622281,2023,03,03,2023-03-03,00:43:00,3,AR,05,0,0,0,0,0,0,34.0892,-92.6149,34.1272,-92.5579,4.3000,100,1,1,1,39,0,0,0,0
622282,2023,03,03,2023-03-03,01:57:00,3,AR,05,0,0,0,0,0,0,34.3046,-91.7699,34.3126,-91.7620,0.7000,50,1,1,1,69,0,0,0,0
622283,2023,03,03,2023-03-03,09:30:00,3,MS,28,0,1,0,0,75000,0,34.3987,-88.3913,34.4206,-88.3616,2.2700,125,1,1,1,57,0,0,0,0
622284,2023,03,03,2023-03-03,11:08:00,3,KY,21,0,2,0,0,1300000,0,36.9500,-88.6100,36.9700,-88.6000,1.4900,175,1,1,1,145,0,0,0,0
622285,2023,03,03,2023-03-03,12:00:00,3,KY,21,0,1,0,0,115000,0,37.5200,-87.9600,37.6000,-87.8900,6.7300,100,1,1,1,225,0,0,0,0
622286,2023,03,03,2023-03-03,12:02:00,3,KY,21,0,1,0,0,50000,0,37.6600,-88.1100,37.6800,-88.0900,1.7600,100,1,1,1,225,0,0,0,0
622287,2023,03,03,2023-03-03,12:04:00,3,KY,21,0,0,0,0,5000,0,37.6900,-88.0600,37.7400,-88.0400,3.6200,25,1,1,1,225,0,0,0,0
622288,2023,03,03,2023-03-03,12:17:00,3,KY,21,0,1,0,0,20000,0,37.7700,-87.7800,37.8000,-87.7700,2.1400,125,1,1,1,101,0,0,0,0
622289,2023,03,03,2023-03-03,12:38:00,3,IN,18,0,1,0,0,150000,0,38.0300,-87.6500,38.0700,-87.6500,2.7600,100,1,1,1,163,0,0,0,0
622290,2023,03,03,2023-03-03,12:39:00,3,AL,01,0,1,0,0,0,0,34.5891,-85.9949,34.6340,-85.9265,5.0400,105,1,1,1,71,0,0,0,0
622291,2023,03,03,2023-03-03,12:45:00,3,IN,18,0,0,0,0,25000,0,38.1200,-87.5800,38.1500,-87.5700,2.1400,50,1,1,1,163,0,0,0,0
622292,2023,03,03,2023-03-03,12:47:00,3,AL,01,0,1,0,0,0,0,34.6785,-85.8392,34.7025,-85.7936,3.1700,50,1,1,1,71,0,0,0,0
622293,2023,03,03,2023-03-03,13:07:00,3,IN,18,0,1,0,0,50000,0,38.1700,-86.9700,38.2410,-86.9300,5.2500,100,1,1,1,147,37,0,0,0
622294,2023,03,03,2023-03-03,13:11:00,3,IN,18,0,1,0,0,0,0,38.3290,-87.0270,38.4170,-86.9550,7.3000,400,1,1,1,37,0,0,0,0
622295,2023,03,03,2023-03-03,14:08:00,3,GA,13,0,1,0,0,0,0,34.4595,-84.8336,34.4821,-84.7767,3.6900,150,1,1,1,129,0,0,0,0
622296,2023,03,03,2023-03-03,14:29:00,3,IN,18,0,1,0,0,0,0,38.7030,-85.5570,38.7240,-85.5420,1.6600,120,1,1,1,77,0,0,0,0
622297,2023,03,03,2023-03-03,16:05:00,3,OH,39,0,0,0,0,100000,0,38.9590,-84.1280,38.9731,-84.1123,1.2900,200,1,1,1,25,0,0,0,0
622298,2023,03,03,2023-03-03,16:26:00,3,OH,39,0,1,0,0,1000000,0,39.1159,-83.8178,39.2850,-83.6683,14.1600,400,1,1,1,71,0,0,0,0
622299,2023,03,03,2023-03-03,16:35:00,3,OH,39,0,0,0,0,100000,0,39.2751,-83.7166,39.2866,-83.7088,0.9000,150,1,1,1,71,0,0,0,0
622300,2023,03,03,2023-03-03,17:13:00,3,OH,39,0,0,0,0,15000,0,39.4107,-83.2021,39.4211,-83.1944,0.8300,50,1,1,1,141,0,0,0,0
622301,2023,03,03,2023-03-03,18:14:00,3,SC,45,0,1,0,0,50000,0,34.5890,-82.2260,34.6760,-81.8690,21.2700,50,1,1,1,59,83,0,0,0
622302,2023,03,11,2023-03-11,16:52:00,3,CA,06,0,1,0,0,20000,0,37.9300,-120.5300,37.9300,-120.5300,0.8000,100,1,1,1,109,0,0,0,0
622303,2023,03,12,2023-03-12,07:17:00,3,AL,01,0,0,0,0,0,0,32.9070,-85.9110,32.9080,-85.9010,0.5900,100,1,1,1,123,0,0,0,0
622304,2023,03,16,2023-03-16,13:10:00,3,PR,72,0,0,0,0,40000,0,18.1734,-65.8775,18.1762,-65.8789,0.2500,7,1,1,1,85,0,0,0,0
622305,2023,03,16,2023-03-16,13:57:00,3,OK,40,0,0,0,0,0,0,34.5613,-97.6700,34.5613,-97.6700,0.1000,20,1,1,1,137,0,0,0,0
622306,2023,03,16,2023-03-16,15:47:00,3,TX,48,0,1,0,0,0,0,32.8066,-97.0338,32.8095,-96.9329,6.3700,100,1,1,1,113,0,0,0,0
622307,2023,03,16,2023-03-16,15:52:00,3,TX,48,0,1,0,0,0,0,32.8375,-96.9593,32.8450,-96.9511,0.7100,100,1,1,1,113,0,0,0,0
622308,2023,03,16,2023-03-16,18:58:00,3,TX,48,0,1,2,0,0,0,32.1319,-96.4950,32.1185,-96.4531,2.7700,50,1,1,1,349,0,0,0,0
622309,2023,03,17,2023-03-17,18:20:00,3,FL,12,0,0,0,0,0,0,30.3400,-86.1400,30.3409,-86.1382,0.1200,25,1,1,1,131,0,0,0,0
622310,2023,03,17,2023-03-17,18:49:00,3,FL,12,0,0,0,0,0,0,30.3600,-85.8300,30.3900,-85.7500,5.2000,25,1,1,1,5,0,0,0,0
622311,2023,03,21,2023-03-21,18:45:00,3,CA,06,0,0,1,0,0,0,34.4167,-119.5389,34.4200,-119.5400,0.2400,25,1,1,1,83,0,0,0,0
622312,2023,03,22,2023-03-22,12:14:00,3,CA,06,0,1,1,0,0,0,33.9970,-118.1238,34.0004,-118.1209,0.4700,50,1,1,1,37,0,0,0,0
622313,2023,03,24,2023-03-24,03:52:00,3,TX,48,0,1,2,0,0,0,32.9467,-98.0363,32.9905,-97.9340,6.7300,75,1,1,1,367,0,0,0,0
622314,2023,03,24,2023-03-24,03:56:00,3,TX,48,0,1,3,0,0,0,32.9597,-97.9100,33.0034,-97.8390,5.4700,100,1,1,1,367,497,0,0,0
622315,2023,03,24,2023-03-24,18:57:00,3,MS,28,0,4,165,17,96430000,214200,32.8400,-91.0000,33.2600,-90.1100,59.2300,1320,1,1,1,55,125,53,51,0
622316,2023,03,24,2023-03-24,19:19:00,3,TN,47,0,1,0,0,140000,0,35.4248,-89.1976,35.4263,-89.1935,0.2600,70,1,1,1,75,0,0,0,0
622317,2023,03,24,2023-03-24,19:25:00,3,MS,28,0,1,0,0,75000,0,34.1625,-90.0458,34.2287,-89.9236,8.3900,100,1,1,1,107,0,0,0,0
622318,2023,03,24,2023-03-24,19:38:00,3,MS,28,0,1,0,0,140000,0,34.2381,-89.8482,34.2933,-89.7661,6.1800,150,1,1,1,107,0,0,0,0
622319,2023,03,24,2023-03-24,19:47:00,3,MS,28,0,1,0,0,80000,0,34.3219,-89.7309,34.3436,-89.6670,3.9400,125,1,1,1,107,71,0,0,0
622320,2023,03,24,2023-03-24,20:12:00,3,MS,28,0,3,5,3,9940000,5170000,33.3100,-90.0400,33.5100,-89.5900,29.4300,1550,1,1,1,15,97,0,0,0
622321,2023,03,24,2023-03-24,20:38:00,3,MS,28,0,1,1,0,55000,0,34.4721,-88.8706,34.4751,-88.8583,0.7300,125,1,1,1,145,0,0,0,0
622322,2023,03,24,2023-03-24,20:45:00,3,MS,28,0,1,0,0,300000,0,34.4021,-88.7862,34.4712,-88.5435,14.6600,250,1,1,1,81,0,0,0,0
622323,2023,03,24,2023-03-24,21:38:00,3,MS,28,0,3,55,2,80045000,0,33.8527,-88.7576,34.1294,-88.2141,36.5600,1600,1,1,1,17,95,57,0,0
622324,2023,03,24,2023-03-24,21:54:00,3,AL,01,0,2,0,0,3900000,0,34.8086,-87.6553,34.8560,-87.6226,3.8200,300,1,1,1,77,0,0,0,0
622325,2023,03,24,2023-03-24,22:14:00,3,AL,01,0,1,0,0,0,0,34.9685,-87.2904,34.9880,-87.2244,4.0700,120,1,1,1,77,0,0,0,0
622326,2023,03,24,2023-03-24,22:44:00,3,AL,01,0,1,0,0,0,0,34.2780,-87.7660,34.2870,-87.6770,5.1900,275,1,1,1,93,0,0,0,0
622327,2023,03,24,2023-03-24,22:59:00,3,TN,47,0,2,0,0,0,0,35.1454,-86.5794,35.1497,-86.5115,3.9600,300,1,1,1,103,0,0,0,0
622328,2023,03,24,2023-03-24,23:00:00,3,AL,01,0,1,0,0,0,0,34.3400,-87.4730,34.3445,-87.4253,2.7600,130,1,1,1,79,0,0,0,0
622329,2023,03,24,2023-03-24,23:23:00,3,AL,01,0,2,0,1,0,0,34.4016,-87.1348,34.4647,-86.9139,13.5300,175,1,1,1,79,103,0,0,0
622330,2023,03,24,2023-03-24,23:24:00,3,TN,47,0,1,0,0,0,0,35.2258,-86.1708,35.2803,-85.9125,15.2600,240,1,1,1,51,0,0,0,0
622331,2023,03,24,2023-03-24,23:33:00,3,AL,01,0,2,0,0,0,0,34.3670,-86.8713,34.4060,-86.7987,4.9400,125,1,1,1,103,0,0,0,0
622332,2023,03,24,2023-03-24,23:47:00,3,AL,01,0,1,0,0,0,0,34.4758,-86.6003,34.4790,-86.5642,2.0900,325,1,1,1,103,0,0,0,0
622333,2023,03,25,2023-03-25,00:28:00,3,AL,01,0,1,0,0,5500000,0,34.7856,-85.7393,34.7939,-85.5916,8.5100,250,1,1,1,71,49,0,0,0
622334,2023,03,25,2023-03-25,08:00:00,3,AL,01,0,0,0,0,100000,0,31.2144,-85.2388,31.2354,-85.1675,4.4600,50,1,1,1,69,0,0,0,0
622335,2023,03,25,2023-03-25,14:17:00,3,GA,13,0,0,0,0,0,0,32.3410,-83.0395,32.3240,-83.0226,1.5300,100,1,1,1,175,0,0,0,0
622336,2023,03,26,2023-03-26,04:49:00,3,GA,13,0,3,5,0,0,0,32.8984,-85.1856,32.9012,-84.8150,21.5400,500,1,1,1,285,199,0,0,0
622337,2023,03,26,2023-03-26,05:40:00,3,GA,13,0,1,0,0,0,0,33.0864,-83.2502,33.1190,-83.1367,7.0000,250,1,1,1,9,0,0,0,0
622338,2023,03,26,2023-03-26,17:24:00,3,AL,01,0,1,0,0,0,0,31.8318,-87.7742,31.8400,-87.7474,1.6700,340,1,1,1,25,0,0,0,0
622339,2023,03,26,2023-03-26,19:27:00,3,AL,01,0,1,0,0,0,0,31.9415,-87.2180,31.9540,-87.2167,0.8700,500,1,1,1,131,0,0,0,0
622340,2023,03,26,2023-03-26,19:29:00,3,AL,01,0,1,0,0,0,0,31.9510,-87.2119,31.9542,-87.2121,0.2200,300,1,1,1,131,0,0,0,0
622341,2023,03,26,2023-03-26,19:30:00,3,AL,01,0,1,0,0,0,0,31.9508,-87.2080,31.9888,-87.1759,3.2300,300,1,1,1,131,0,0,0,0
622342,2023,03,26,2023-03-26,19:33:00,3,AL,01,0,2,0,0,0,0,32.1820,-87.5950,32.1624,-87.4998,5.7700,750,1,1,1,91,131,0,0,0
622343,2023,03,26,2023-03-26,20:39:00,3,AL,01,0,0,0,0,0,0,32.4480,-86.4920,32.4560,-86.4780,1.0300,200,1,1,1,1,0,0,0,0
622344,2023,03,26,2023-03-26,21:22:00,3,AL,01,0,1,0,0,0,0,32.7110,-85.9690,32.7190,-85.8410,7.4700,1200,1,1,1,51,123,0,0,0
622345,2023,03,27,2023-03-27,01:41:00,3,AL,01,0,2,0,0,0,0,32.4103,-86.0080,32.4740,-85.7560,15.4100,1450,1,1,1,87,0,0,0,0
622346,2023,03,27,2023-03-27,05:06:00,3,GA,13,0,1,0,0,0,0,32.9637,-84.7778,32.9453,-84.6333,8.7000,150,1,1,1,199,0,0,0,0
622347,2023,03,27,2023-03-27,06:52:00,3,GA,13,0,0,0,0,0,0,32.8794,-83.4227,32.8792,-83.4172,0.3200,50,1,1,1,289,0,0,0,0
622348,2023,03,31,2023-03-31,13:18:00,3,AR,05,0,3,54,0,90000000,0,34.7251,-92.4824,34.9444,-91.9421,34.2300,800,1,1,1,119,85,0,0,0
622349,2023,03,31,2023-03-31,13:37:00,3,IL,17,0,-9,0,0,0,0,40.4736,-89.8701,40.4758,-89.8664,0.2500,10,1,1,1,179,0,0,0,0
622350,2023,03,31,2023-03-31,14:15:00,3,IL,17,0,1,0,0,0,0,40.6300,-89.3500,40.6400,-89.3400,0.8700,10,1,1,1,179,0,0,0,0
622351,2023,03,31,2023-03-31,14:23:00,3,IL,17,0,-9,0,0,0,0,40.7200,-89.2200,40.7260,-89.2120,0.5900,20,1,1,1,203,0,0,0,0
622352,2023,03,31,2023-03-31,14:36:00,3,IA,19,0,3,0,0,2000000,0,41.0615,-92.3334,41.3400,-92.0000,26.0900,1000,1,1,1,179,107,0,0,0
622353,2023,03,31,2023-03-31,14:45:00,3,AR,05,0,1,0,0,0,0,34.9457,-91.6692,34.9502,-91.6504,1.1000,100,1,1,1,117,0,0,0,0
622354,2023,03,31,2023-03-31,14:52:00,3,IA,19,0,-9,0,0,0,0,41.6489,-92.5440,41.6855,-92.4949,3.5800,60,1,1,1,157,0,0,0,0
622355,2023,03,31,2023-03-31,15:05:00,3,IL,17,0,-9,0,0,0,0,40.9559,-88.6529,40.9562,-88.6525,0.0300,15,1,1,1,105,0,0,0,0
622356,2023,03,31,2023-03-31,15:10:00,3,IA,19,0,4,3,0,0,0,41.3100,-92.0300,41.5400,-91.8000,19.9000,700,1,1,1,107,183,95,103,0
622357,2023,03,31,2023-03-31,15:22:00,3,IA,19,0,1,0,0,50000,0,42.4931,-92.9753,42.5312,-92.9293,3.5300,80,1,1,1,75,0,0,0,0
622358,2023,03,31,2023-03-31,15:22:00,3,IA,19,0,1,0,0,50000,0,42.4742,-92.9402,42.5196,-92.8871,4.1400,80,1,1,1,75,0,0,0,0
622359,2023,03,31,2023-03-31,15:30:00,3,AR,05,0,3,26,4,150570000,0,35.1818,-90.9611,35.5392,-89.7552,72.5500,1600,2,0,1,0,35,35,93,0
622359,2023,03,31,2023-03-31,15:30:00,3,AR,05,0,3,26,4,150290000,0,35.1818,-90.9611,35.4394,-90.0034,52.7000,1600,2,1,2,37,35,35,93,0
622359,2023,03,31,2023-03-31,16:26:00,3,TN,47,0,3,0,0,280000,0,35.3768,-90.1708,35.5392,-89.7552,19.8500,1600,2,1,2,167,167,167,0,0
622360,2023,03,31,2023-03-31,15:36:00,3,IA,19,0,2,0,0,0,0,42.1800,-92.0900,42.2000,-92.0600,1.7000,50,1,1,1,11,0,0,0,0
622361,2023,03,31,2023-03-31,15:37:00,3,IA,19,0,0,0,0,0,0,41.5300,-91.7900,41.6000,-91.7200,6.1000,50,1,1,1,103,0,0,0,0
622362,2023,03,31,2023-03-31,15:46:00,3,IA,19,0,2,2,0,0,0,41.6300,-91.6900,41.8100,-91.4900,16.9300,75,1,1,1,103,0,0,0,0
622363,2023,03,31,2023-03-31,15:47:00,3,IA,19,0,2,0,0,0,0,42.2600,-91.9300,42.3300,-91.9300,4.8700,50,1,1,1,11,19,0,0,0
622364,2023,03,31,2023-03-31,15:49:00,3,AR,05,0,2,0,0,0,0,35.8855,-92.3665,35.9118,-92.2505,6.8000,125,1,1,1,137,0,0,0,0
622365,2023,03,31,2023-03-31,15:51:00,3,IA,19,0,-9,0,0,0,0,42.2456,-91.9223,42.2644,-91.9153,1.3500,10,1,1,1,11,0,0,0,0
622366,2023,03,31,2023-03-31,15:53:00,3,IA,19,0,2,0,0,0,0,41.5400,-91.5600,41.7000,-91.3900,14.6900,100,1,1,1,103,0,0,0,0
622367,2023,03,31,2023-03-31,16:03:00,3,IA,19,0,-9,0,0,0,0,42.3472,-91.8244,42.3702,-91.8150,1.6600,10,1,1,1,19,0,0,0,0
622368,2023,03,31,2023-03-31,16:06:00,3,IA,19,0,2,0,0,0,0,41.8100,-91.5100,41.9183,-91.4138,8.9700,75,1,1,1,103,113,0,0,0
622369,2023,03,31,2023-03-31,16:06:00,3,IA,19,0,1,0,0,0,0,41.6400,-91.3600,41.7200,-91.2400,8.3000,10,1,1,1,31,0,0,0,0
622370,2023,03,31,2023-03-31,16:14:00,3,IA,19,0,2,0,0,0,0,41.7600,-91.1700,41.9400,-90.9600,16.4200,250,1,1,1,31,0,0,0,0
622371,2023,03,31,2023-03-31,16:15:00,3,IL,17,0,-9,0,0,0,0,39.6600,-90.5800,39.6600,-90.5700,0.5300,10,1,1,1,171,0,0,0,0
622372,2023,03,31,2023-03-31,16:17:00,3,IA,19,0,1,0,0,0,0,41.7100,-91.2100,41.7600,-91.1400,5.2000,100,1,1,1,31,0,0,0,0
622373,2023,03,31,2023-03-31,16:18:00,3,IA,19,0,2,2,0,0,0,41.6200,-91.1400,41.7960,-90.8430,19.5600,200,1,1,1,31,163,45,0,0
622374,2023,03,31,2023-03-31,16:20:00,3,IA,19,0,1,0,0,0,0,42.4420,-91.4990,42.4850,-91.4460,4.1000,50,1,1,1,55,0,0,0,0
622375,2023,03,31,2023-03-31,16:27:00,3,IL,17,0,-9,0,0,0,0,39.7671,-90.3526,39.7737,-90.3419,0.7300,10,1,1,1,137,0,0,0,0
622376,2023,03,31,2023-03-31,16:32:00,3,IA,19,0,1,0,0,0,0,42.5250,-91.3720,42.6590,-91.2520,11.1000,90,1,1,1,55,43,0,0,0
622377,2023,03,31,2023-03-31,16:35:00,3,IL,17,0,0,0,0,0,0,39.8100,-90.2300,39.8100,-90.2100,1.0600,30,1,1,1,137,0,0,0,0
622378,2023,03,31,2023-03-31,16:41:00,3,IA,19,0,1,0,0,0,0,42.0541,-91.0072,42.0691,-90.9896,1.3700,50,1,1,1,105,0,0,0,0
622379,2023,03,31,2023-03-31,16:41:00,3,IA,19,0,2,0,0,0,0,41.0011,-91.1708,41.0067,-91.1541,0.9500,150,1,1,1,57,0,0,0,0
622380,2023,03,31,2023-03-31,16:48:00,3,TN,47,0,3,28,1,80050000,0,35.4621,-89.8323,35.6696,-89.1838,39.1800,2000,1,1,1,167,75,0,0,0
622381,2023,03,31,2023-03-31,16:50:00,3,IA,19,0,2,1,0,0,0,41.8100,-90.6500,42.0000,-90.4100,18.0200,350,1,1,1,45,0,0,0,0
622382,2023,03,31,2023-03-31,16:58:00,3,IA,19,0,1,0,0,0,0,42.1200,-90.7200,42.1300,-90.7000,1.2400,50,1,1,1,97,0,0,0,0
622383,2023,03,31,2023-03-31,17:09:00,3,IA,19,0,0,0,0,0,0,42.1920,-90.6050,42.1930,-90.6020,0.1700,15,1,1,1,97,0,0,0,0
622384,2023,03,31,2023-03-31,17:12:00,3,IL,17,0,2,0,0,0,0,39.8960,-89.6206,39.9322,-89.5298,5.4200,400,1,1,1,167,0,0,0,0
